t,x1,x2
0.0,-1.0,3.0
0.01,-1.1551968542162243,2.7868347978057186
0.02,-1.3010721181784264,2.5869219662034255
0.03,-1.4381777317555646,2.3994526068953004
0.04,-1.5670317784913248,2.2236673604857295
0.05,-1.6881205585166164,2.0588533731243372
0.060000000000000005,-1.801900534532185,1.9043414488886388
0.07,-1.9088001586335561,1.759503376533051
0.08,-2.009221587274608,1.6237494199273945
0.09,-2.1035422912193082,1.4965259621618028
0.09999999999999999,-2.1921165669117255,1.3773132939086807
0.10999999999999999,-2.275276955300718,1.2656235372085165
0.11999999999999998,-2.3533355737860453,1.1609986963872314
0.12999999999999998,-2.426585366605697,1.063008828320502
0.13999999999999999,-2.49530127865846,0.9712503247371629
0.15,-2.559741357449963,0.8853442997012754
0.16,-2.6201477875633747,0.8049350758325257
0.17,-2.6767478617864113,0.7296887632189742
0.18000000000000002,-2.7297548927733444,0.6592919253463877
0.19000000000000003,-2.779369068883185,0.5934503267159241
0.20000000000000004,-2.8257782576122654,0.5318877571482025
0.21000000000000005,-2.8691587598301345,0.4743449280780709
0.22000000000000006,-2.9096760178311905,0.4205784364319147
0.23000000000000007,-2.947485280030026,0.37035979194926727
0.24000000000000007,-2.9827322249552815,0.3234745040638806
0.25000000000000006,-3.015553547034259,0.2797212246972919
0.26000000000000006,-3.0460775065079333,0.23891094354123255
0.2700000000000001,-3.0744244456727388,0.20086623261486575
0.2800000000000001,-3.1007072735110204,0.16542053707963925
0.2900000000000001,-3.125031920645778,0.13241750947929262
0.3000000000000001,-3.1474977664368233,0.10171038474599457
0.3100000000000001,-3.1681980399241887,0.07316139347640552
0.3200000000000001,-3.1872201962201787,0.04664121113430869
0.3300000000000001,-3.204646269853403,0.02202844097994202
0.34000000000000014,-3.220553206476071,-7.908713391336364E-4
0.35000000000000014,-3.2350131742594117,-0.021923693474339485
0.36000000000000015,-3.2480938562209665,-0.04147043415955505
0.37000000000000016,-3.2598587246513313,-0.059525344800320866
0.38000000000000017,-3.2703672987364447,-0.07617689647270387
0.3900000000000002,-3.279675386404393,-0.09150813383754919
0.4000000000000002,-3.287835311362699,-0.10559700738364292
0.4100000000000002,-3.2948961262329175,-0.11851668532675698
0.4200000000000002,-3.300903812633825,-0.1303358464102939
0.4300000000000002,-3.3059014690123747,-0.14111895477697062
0.4400000000000002,-3.3099294869726417,-0.15092651800937362
0.45000000000000023,-3.313025716807056,-0.1598153293699942
0.46000000000000024,-3.315225622891091,-0.1678386952082465
0.47000000000000025,-3.3165624295620826,-0.17504664844272821
0.48000000000000026,-3.3170672580648652,-0.1814861489713695
0.49000000000000027,-3.3167692551112142,-0.18720127180990526
0.5000000000000002,-3.3156957135666034,-0.19223338371009435
0.5100000000000002,-3.3138721857463387,-0.19662130896309735
0.5200000000000002,-3.311322589773605,-0.20040148505023056
0.5300000000000002,-3.30806930942427,-0.20360810876276508
0.5400000000000003,-3.3041332878572494,-0.20627327337437282
0.5500000000000003,-3.2995341156048483,-0.2084270974140872
0.5600000000000003,-3.294290113174541,-0.21009784555409763
0.5700000000000003,-3.288418408592142,-0.2113120420952054
0.5800000000000003,-3.281935010196123,-0.21209457750320243
0.5900000000000003,-3.274854874973851,-0.2124688084216813
0.6000000000000003,-3.267191972712724,-0.21245665156072976
0.6100000000000003,-3.2589593462224697,-0.21207867183650259
0.6200000000000003,-3.2501691678691724,-0.21135416511370356
0.6300000000000003,-3.240832792646874,-0.21030123588145327
0.6400000000000003,-3.2309608079987466,-0.2089368701727831
0.6500000000000004,-3.22056308058688,-0.20727700401899884
0.6600000000000004,-3.209648800197519,-0.20533658771232446
0.6700000000000004,-3.1982265209571468,-0.2031296461334941
0.6800000000000004,-3.1863042000240847,-0.2006693353852444
0.6900000000000004,-3.1738892339101774,-0.19796799595790543
0.7000000000000004,-3.160988492577683,-0.19503720263943772
0.7100000000000004,-3.1476083514475923,-0.19188781136925967
0.7200000000000004,-3.13375472144726,-0.18853000322300464
0.7300000000000004,-3.119433077217411,-0.18497332570388678
0.7400000000000004,-3.1046484835912174,-0.18122673150559793
0.7500000000000004,-3.089405620451251,-0.1772986149015597
0.7600000000000005,-3.0737088060636397,-0.17319684590587395
0.7700000000000005,-3.0575620189826638,-0.1689288023424153
0.7800000000000005,-3.0409689186133297,-0.16450139995015528
0.7900000000000005,-3.0239328645140895,-0.1599211206449632
0.8000000000000005,-3.006456934516851,-0.1551940390507673
0.8100000000000005,-2.9885439417366984,-0.15032584740604654
0.8200000000000005,-2.970196450539299,-0.14532187894513515
0.8300000000000005,-2.951416791529823,-0.14018712984773044
0.8400000000000005,-2.932207075623289,-0.13492627984427574
0.8500000000000005,-2.9125692072525733,-0.1295437115595221
0.8600000000000005,-2.8925048967668947,-0.12404352867153251
0.8700000000000006,-2.872015672070326,-0.11842957295866179
0.8800000000000006,-2.8511028895468806,-0.11270544030260349
0.8900000000000006,-2.829767744315843,-0.10687449571142604
0.9000000000000006,-2.8080112798583636,-0.10093988742260594
0.9100000000000006,-2.7858343970538,-0.0949045601423918
0.9200000000000006,-2.7632378626619594,-0.08877126747438344
0.9300000000000006,-2.7402223172851614,-0.08254258358697157
0.9400000000000006,-2.7167882828419665,-0.07622091416624462
0.9500000000000006,-2.69293616958248,-0.06980850669811425
0.9600000000000006,-2.668666282673288,-0.06330746012073339
0.9700000000000006,-2.643978828378384,-0.0567197338857643
0.9800000000000006,-2.6188739198608184,-0.05004715646469424
0.9900000000000007,-2.593351582628292,-0.04329143333417919
