30,50,100,200
-0.0019368508800395312,-0.005858413714447508,-0.009715909877514362,-0.009715910106519288
-0.009715909877514528,-0.009124753549013431,-6.381891886619862E-7,-6.728982121506633E-7
-0.004498497242962252,-0.009715909909017995,-0.009715909877514362,-7.75612156722616E-7
-0.005115765862324595,-0.009715910085897561,-0.009715919949131735,-5.170368915233259E-4
-0.009715910188500987,-0.009715909877571371,-0.009715909877569429,-9.29776664659876E-7
-0.00971591466316385,-0.009715910519937032,-0.008055662630554628,-0.009715909877514417
-0.009715910011838857,-2.1281149999829996E-5,-0.009294480680507589,-0.00286179013624549
-0.009715910699084895,-0.009715909935347933,-0.007079213768942438,-2.1828481056029858E-7
-0.009715909877514362,-0.0011538445640891237,-1.7706397523564732E-4,-0.009715909877514417
-0.009715909877514528,-0.009715909901474917,-0.009715909877514417,-0.009715913054723468
-0.009715911782412323,-0.009715909877514417,-0.0023325844818433694,-0.009715909877514362
-0.009715923364020773,-3.421664127114532E-4,-0.006708463730366876,-0.00429322221234818
-0.004680255827277435,-0.0024570459832033986,-0.009715909909556508,-0.0058557540641999695
-0.009715913573658141,-0.008274407704730646,-0.009715909904780162,-0.009715909877514362
-0.009715909928739719,-0.009715913564329437,-0.009715909877550832,-9.226139007223466E-7
-0.009715909877549056,-0.0014906036473786854,-0.009715910182228449,-0.009715910136960881
-0.009715909880142926,-1.9884387421675864E-5,-0.00971591005572725,-0.009715909877514362
-0.009715910119341475,-0.00971591026288049,-0.009715909877514473,-0.006839672389908624
-2.766838638618707E-4,-0.00971591040349884,-5.816670365868526E-4,-0.009715909877514417
-0.009715910640183512,-0.0060977815972249605,-0.009715909877514362,-0.0018071216040169702
-0.00971590988072063,-0.009715909877517026,-0.009003320622596622,-0.009715910076998957
-0.009715909890118057,-0.008248915454884376,-0.00971591353870549,-0.009715909894689734
-8.905858252528098E-7,-0.0012513568288357035,-0.007080731719628253,-4.073525981368453E-5
-7.592559898570994E-4,-0.002304008769187238,-0.009715909965202219,-3.386408254923978E-7
-0.009715910267803662,-0.009715909877514417,-8.728165051263836E-7,-0.009715909901012731
-0.008603581911571623,-0.009715909994808813,-0.00508576076378664,-0.0046296606543222985
-1.084207217760813E-5,-0.004038735114753111,-0.009715909987634497,-0.003432183465400307
-0.00971591029320873,-0.00971591315631709,-0.009715909877514362,-0.007368888681117569
-0.009715909877515028,-8.509362861008896E-7,-0.009715909877532514,-0.009715909877514417
-0.009715913308851687,-0.003891051403492829,-0.0087263392343353,-0.001741215019582576
