3,5,10,15,20,25,30,40,50
-7.422448677907312E-7,-9.387541107325759E-4,-0.0097159098864949,-0.009715909877514417,-0.007069167190691561,-0.009715913026995093,-0.009715909901351016,-0.009715909928771693,-0.006115485043406421
-8.970225688909039E-7,-0.009715909877514417,-5.060260919590998E-4,-2.029637519085359E-5,-0.009715909877514362,-0.009715910039191755,-0.009715910508535153,-0.009715910561947039,-0.002772306957646964
-0.009715909877514362,-0.00971590989402582,-7.038397255021422E-7,-0.009715910511178538,-0.00482343321905071,-0.008165427418104443,-0.00971591052215709,-6.224323770436802E-4,-0.009715910294851804
-6.361827399326003E-7,-8.690283640477858E-7,-0.00971590988384824,-0.00971590988149873,-0.0059927839879991285,-0.009715911058578497,-0.0016472850239115933,-0.00971590987757398,-0.0050152639197306725
-5.28672303767852E-7,-0.009715909879092988,-0.009715910636949932,-0.0097159098798833,-1.5336652417652363E-5,-5.6862319794237504E-5,-0.009715909987706772,-0.005079711580804613,-0.0015416168700533306
-0.009715909877514362,-0.009715909877514362,-1.3209023819626964E-5,-0.009715910586340248,-3.035467682388493E-5,-0.009715910359598623,-0.009715909877514417,-0.0010312287865435477,-0.009715913212616611
-0.009715911034294034,-0.009715909877514417,-0.009715909877514417,-0.009715912056207199,-0.009715909908286746,-2.600901475547923E-4,-0.009715909877514417,-0.0028479121890060966,-6.516680696112553E-4
-8.228041625257809E-7,-0.0012468272901116628,-0.009715909877514417,-0.009715915586265056,-0.009715909890429641,-0.003590341533716679,-0.009715910090612456,-0.009715915135632025,-0.009715912769895974
-4.5195723824553724E-7,-0.0011350154757064912,-0.009715909877514417,-3.5900395342625124E-6,-0.009715909877514473,-0.0015580721967002331,-0.00971591362926727,-0.0023700726712585496,-3.13476471654639E-4
-0.009715909877514362,-0.009715909877514417,-0.009715909877514695,-8.967761085942882E-7,-0.009715917214803804,-0.009715910434292985,-0.009715909877514417,-0.009715909896496122,-0.009715910081250612
-0.009715909877514362,-0.009715909877519857,-6.399207734146262E-4,-0.00971591064969951,-0.009715910146863793,-3.351326675977706E-4,-0.009715910585549103,-0.009715910376241199,-0.009715912031156848
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.00971591024412699,-0.0016692514086337762,-0.009715909883656781,-0.009715909893033392,-0.0022014718790615007,-0.0020857004649906807
-0.009715909877514362,-0.00971590994465743,-0.009715909877514417,-1.5526937959314813E-4,-0.009715910043487874,-0.00971590991387189,-0.00971590990705612,-0.005320835096474075,-0.009095186710378622
-0.009715909877514362,-0.009715909949560064,-0.009715909877514362,-5.486299639534398E-6,-0.00971590996155186,-0.006287850581492449,-0.009715909878605211,-0.00971590993170185,-0.009715910163563157
-0.009715909877514639,-0.009715910366209446,-0.009715911606261618,-0.009715909877514417,-0.009715910400887984,-0.009715910054687638,-0.00492432185815167,-8.280820543475342E-4,-0.009715910003698147
-8.71385589962248E-7,-0.009715909877514417,-0.004264263175385585,-0.0077938894791686475,-0.009715909877514417,-0.009715910362330882,-0.009715910093217262,-0.002233617947640376,-0.009715910346687562
-1.4681756266288204E-7,-9.407011745121707E-7,-0.009715909878204976,-9.40909254781297E-5,-0.009715909877514417,-0.009715910865786104,-0.009715909878087847,-0.00931106424320327,-0.00971591005282707
-4.857999596485918E-7,-0.009715909880983031,-0.009715910053765486,-0.009715909877514473,-0.009715909879078943,-0.009715910000088868,-0.009715909893312391,-0.001469545860272814,-0.009715910339440081
-0.009715909877514362,-4.0592575939468745E-7,-0.009715909877514362,-0.009715909877878737,-7.652825071263747E-5,-0.009715909978620596,-0.009715910117293058,-0.009715911113577558,-0.00971591012608769
-0.009715909877514362,-5.741950563908915E-7,-0.009715910065236588,-0.009697407331008046,-0.009715911262866028,-0.0029777814484087672,-0.009715910294847585,-0.009715912277394156,-0.009715910685709761
-0.009715909877514362,-0.009715909877514639,-0.00616289802141623,-0.007480322737306921,-0.009715910077614631,-0.007188151625532102,-0.0017020868918740661,-7.920289121911006E-4,-0.009715910559179142
-8.745312456426291E-7,-0.009715909877765494,-0.009715910936742511,-0.008546021440588025,-0.009715909902002495,-0.009715917772833316,-0.009715917504981242,-7.206648319935116E-6,-0.004204241048773261
-0.009715909878733553,-0.009715909877886952,-0.009715909880178009,-7.318695560698529E-7,-0.003332662706824807,-3.969129909394131E-4,-0.006189298213850836,-0.0036427362369887972,-0.00971591076726902
-0.009715909877514362,-0.009715909877514417,-0.009715909987057625,-0.009715909877516526,-0.009715910194826372,-0.009715911434731495,-0.009715909885266216,-2.603050752695846E-4,-0.002637298694769752
-0.009715909877514362,-0.00971590994230176,-0.009715912190128184,-5.044663972647023E-4,-0.009715910775688341,-0.009715909889860708,-0.009715909886214014,-3.6274279268583287E-4,-0.009715910653890658
-0.009715909877514362,-0.009715909877514584,-9.070773389074915E-7,-0.009715910452737009,-0.009715910164610875,-0.009715909885448348,-0.0031442847922744654,-0.009715910324488486,-0.009715910477245293
-0.009715909877514362,-0.009715909877514417,-0.009715912150303152,-0.009715910521313986,-0.009715909925169575,-0.009715909877514473,-0.00971590987754345,-0.009715909878702522,-0.009715909906170495
-0.009715909877514362,-0.009715909877514917,-0.009715909877514362,-0.00971590995614624,-0.009715910721765253,-5.520973172413735E-4,-0.004148062720297663,-3.236518900290308E-5,-0.009715909901099107
-2.482219346178205E-7,-0.009715910909368741,-0.009715911100735664,-9.990701716477979E-7,-0.0029782225307493637,-3.812100641858995E-5,-0.009715910103250736,-3.349910176252968E-4,-0.009697177804195822
-0.009715909877514362,-0.009715909877514362,-0.009715909877514473,-1.0744446137700425E-4,-0.0038892994229904887,-7.417740935096173E-4,-1.7255634291946098E-5,-0.009715913779290986,-0.0097159098779655
