t,x1,x2
0.0,1.0,-2.0
0.1,0.8187333333333334,-1.6374666666666726
0.2,0.6703242711111277,-1.3406485422238792
0.30000000000000004,0.5488168249058593,-1.0976336502842932
0.4,0.4493346298439001,-0.8986693972070536
0.5,0.36788564647328936,-0.7358113110493399
0.6,0.30131873655877717,-0.6142827410210671
0.7,0.28118172001645425,-3.951136399955122
0.7999999999999999,10.26448254032981,-1006.6618964180236
0.8999999999999999,2928.376354792834,-292821.4357287587
0.9999999999999999,852109.5512434195,-8.521094186106619E7
