0.1,0.3,0.6,0.9
-6.527738741768374E-7,-0.00971591052651316,-4.146475782174086E-7,-3.955322321712029E-4
-0.009715909877514362,-0.009715909877514362,-7.466306540804268E-7,-0.009715909988930738
-0.009715909877514362,-5.256674632803104E-7,-3.175486161244301E-7,-0.005496317203275425
-0.009715909877514362,-7.686107726945224E-7,-0.009715909877514362,-0.005862226225206879
-0.009715909877514362,-0.009715909877514473,-0.009715909877514417,-0.001012408071022819
-0.009715909877514362,-0.009715909877514362,-9.347039086615716E-7,-5.476510833435366E-6
-0.009715909877514362,-6.982220683293683E-7,-0.009715909877514362,-2.1312136819862104E-4
-0.009715910484947743,-0.009715909877514417,-0.009555128132910151,-0.009715909893955765
-0.009715909877514362,-7.738820694824788E-7,-0.009715909877514362,-0.00971590992195831
-0.009715909877514417,-0.009715909877514362,-2.2765651236933415E-6,-0.009715910195145061
-0.009715909877514362,-0.009715909877514362,-1.0790380505776298E-7,-2.403507496528956E-6
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.009715909877514417
-0.009715909877514417,-0.009715909877514362,-0.005914880744852358,-1.2083819860086997E-4
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.009715909912421383
-0.009715909877514417,-0.009715909877514362,-9.875711625695338E-7,-0.009715910201409383
-0.009715909877514362,-0.009715912590696762,-0.009387441692882248,-6.568571176979177E-7
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-5.384723067489161E-4
-2.0668585327049405E-4,-7.964736662424698E-7,-0.009715909877514362,-2.4911482027212273E-7
-0.009715909877514417,-0.009715909877514417,-0.009715909877514362,-8.211898468724055E-4
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.009715910071833034
-0.009715910021005802,-0.009715909877514362,-6.460150472342718E-7,-0.003190315284008538
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.009715909877514473
-0.009715909879557783,-0.009715909877514639,-0.009715909877514362,-0.009715909877514528
-0.009715909877514362,-5.550606712589889E-7,-0.009715909877514362,-9.237875565060172E-7
-0.009715909877514362,-0.009715909877514362,-7.370004270201846E-7,-0.00971591009044348
-0.009715909877514362,-0.009715909877514417,-0.009715909877514362,-0.00971591042005876
-0.009715909877514362,-0.009715909877514362,-0.009715909877514362,-0.009715909995263505
-0.009715909877514362,-0.009715909877514528,-0.009715909877514362,-0.009715910933011052
-0.009715910421632223,-0.009715909877514362,-5.952196587277747E-7,-5.658756478177374E-6
-0.009715909877514417,-7.05955699453753E-8,-0.009715909877514362,-0.009624120051485274
