30,50,100,200
-3.8071985813958875E-7,-7.173002580446175E-4,-0.009715909881493068,-0.0022939518062458086
-0.009715909877514362,-0.009715909877514362,-9.57608909557539E-7,-0.003631895754963921
-5.621774603059571E-7,-0.009715909877514362,-4.422869671616425E-7,-0.005605104842403286
-6.985603017151121E-7,-9.899399555091115E-7,-1.8945436452977304E-7,-0.005075826687726492
-9.006660238730646E-7,-4.7813401533036703E-5,-6.759102039177733E-7,-0.009715909878280693
-0.009715909877514417,-9.491867175026591E-7,-0.009715909922054122,-0.009715909877514473
-4.992742687059959E-7,-0.009715909877514417,-0.00883006911722739,-0.009715909877536177
-0.009715909877514417,-2.9338600896866573E-4,-8.529552968927767E-7,-0.0020396603919507483
-0.00971590987753801,-0.009715909877514417,-0.009715909877514362,-8.756633815276693E-7
-0.009715909877514362,-0.009715909877514362,-3.8945631186670937E-7,-0.007282379860571064
-0.009715909878058926,-6.835084162049032E-6,-5.528642484820545E-4,-1.629626488197644E-7
-9.54580387180215E-7,-2.7412664953652133E-5,-6.115572224740795E-7,-0.009312326500944712
-0.009715909877514417,-7.375902599249251E-7,-8.647963007368809E-7,-9.610187595239794E-4
-5.023722577934819E-7,-7.510808459065821E-7,-0.00971590987801807,-6.407451585976887E-7
-0.009715909877514417,-8.214692346908414E-7,-8.557317984769774E-7,-0.009715909877514806
-2.914743855708668E-5,-0.009715909877514473,-3.976305734676444E-8,-0.0045477009854563155
-0.009715909877514417,-9.900906528526043E-7,-2.7359106236080066E-7,-0.009715909877514584
-1.6065041237245392E-5,-0.009715909877514417,-0.009715909877514362,-0.005042109423276486
-2.643185572082096E-7,-2.3713279283521516E-6,-0.005723552891977568,-0.009715909877514584
-9.770180959267627E-7,-0.009715909877514584,-8.029165243783609E-7,-0.009715910169282693
-0.009715909877514917,-8.024814135976222E-7,-6.756681895647709E-7,-8.309068520107044E-4
-0.009715909877514417,-1.1736825983987842E-5,-3.599442804924635E-7,-0.0020287309158485978
-0.009715909877514417,-5.446176575035766E-5,-0.009715909878914464,-9.116929335362123E-7
-3.1271514944641865E-5,-0.009715909877514362,-5.6700310045454394E-5,-0.009715909891630015
-0.009715909877514417,-0.009715909877514362,-0.009715909877514362,-3.362595900058274E-7
-0.009715909877514417,-4.609946126726827E-5,-0.009715909877514362,-0.007748669845238698
-0.009715909877514362,-3.708546107983324E-7,-0.009715909877514362,-0.002647028987599387
-5.377794579652928E-7,-0.009715909896807595,-8.363072754313805E-7,-0.009715909877514584
-0.009715909878233564,-3.7711722599143016E-5,-4.582278319564814E-7,-5.645143876797931E-7
-0.009715909877514639,-4.6042261303558263E-7,-0.009715909877514362,-0.008095918882086495
